id,room_id,user_id,message,timestamp
92,148,199,I'm the devil. What should I do when I fail? Give myself an ice cream?,1632840291102
93,691,453,I don't get it and I don't need to.,1632840291103
94,359,919,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1632840291104
95,60,271,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1632840291104
96,171,788,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291105
97,528,166,"Great, now I have to take over an entire planet because of your stupid boobs.",1632840291106
98,144,661,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291107
99,651,406,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291108
100,9,593,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1632840291108
101,564,618,"Little tip, Morty. Never clean DNA vials with your spit.",1632840291109
102,946,262,"You're our boy dog, don't even trip.",1632840291110
103,973,832,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1632840291111
104,481,14,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1632840291111
105,150,287,"You're like Hitler, except...Hitler cared about Germany, or something.",1632840291112
106,680,192,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1632840291113
107,360,646,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1632840291113
108,313,929,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1632840291114
109,36,469,Weddings are basically funerals with cake.,1632840291115
110,249,394,"Hello Jerry, come to rub my face in urine again?",1632840291116
111,500,89,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1632840291116
112,81,59,That just sounds like slavery with extra steps.,1632840291117
113,424,697,"Oh Summer, haha first race war, huh?",1632840291118
114,490,845,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1632840291119
115,906,607,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1632840291119
116,934,458,"Great, now I have to take over an entire planet because of your stupid boobs.",1632840291120
117,244,206,WUBBA LUBBA DUB DUBS!!!,1632840291121
118,376,929,"Aw, c'mon Rick. That doesn't seem so bad.",1632840291122
119,826,552,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1632840291122
120,129,587,Having a family doesn't mean that you stop being an individual.,1632840291123
121,627,398,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291124
122,403,377,I don't get it and I don't need to.,1632840291125
123,284,100,I'm the devil. What should I do when I fail? Give myself an ice cream?,1632840291125
124,2,528,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1632840291126
125,419,568,"Oh Summer, haha first race war, huh?",1632840291127
126,535,168,"Where are my testicles, Summer?",1632840291128
127,284,541,"Great, now I have to take over an entire planet because of your stupid boobs.",1632840291128
128,505,216,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1632840291129
129,388,341,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1632840291130
130,574,271,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1632840291131
131,969,330,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291131
132,889,560,"Where are my testicles, Summer?",1632840291132
133,379,312,"Hello Jerry, come to rub my face in urine again?",1632840291133
134,305,186,"You're our boy dog, don't even trip.",1632840291133
135,623,330,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1632840291134
136,512,863,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1632840291135
137,919,775,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1632840291136
138,849,563,"Aww, gee, you got me there Rick.",1632840291136
139,623,616,I'm more than just a hammer.,1632840291137
140,144,349,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1632840291138
141,403,257,WUBBA LUBBA DUB DUBS!!!,1632840291139
142,189,612,Can somebody just let me out of here? If I die in a cage I lose a bet.,1632840291139
143,341,245,"Aww, gee, you got me there Rick.",1632840291140
144,920,334,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1632840291141
145,128,327,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1632840291142
146,302,130,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1632840291142
147,518,671,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1632840291143
148,63,192,"This isn't Game of Thrones, Morty.",1632840291144
149,676,362,Yo! What up my glip glops!,1632840291145
150,912,713,"Go home and drink, grandpa.",1632840291145
151,262,216,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1632840291146
152,32,965,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1632840291147
153,656,977,Don’t even trip dawg.,1632840291147
154,428,357,Weddings are basically funerals with cake.,1632840291148
155,923,428,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1632840291149
156,78,590,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291150
157,400,330,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1632840291151
158,704,418,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1632840291151
159,571,389,Having a family doesn't mean that you stop being an individual.,1632840291152
160,793,296,Yo! What up my glip glops!,1632840291153
161,722,834,"That's the difference between you and me, Morty. I never go back to the carpet store.",1632840291153
162,63,962,"Oh Summer, haha first race war, huh?",1632840291154
163,307,155,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1632840291155
164,324,809,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1632840291156
165,635,544,"Aww, gee, you got me there Rick.",1632840291156
166,441,271,"I want that Mulan McNugget sauce, Morty!",1632840291157
167,73,159,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1632840291158
168,29,811,"I want that Mulan McNugget sauce, Morty!",1632840291159
169,205,331,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1632840291159
170,481,452,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291160
171,661,279,"Aww, gee, you got me there Rick.",1632840291161
172,170,804,"Aw, c'mon Rick. That doesn't seem so bad.",1632840291162
173,354,218,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1632840291162
174,976,603,"Hello Jerry, come to rub my face in urine again?",1632840291163
175,70,330,"You're our boy dog, don't even trip.",1632840291163
176,937,129,"You're our boy dog, don't even trip.",1632840291164
177,991,224,"Oh Summer, haha first race war, huh?",1632840291164
178,127,458,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1632840291165
179,302,837,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1632840291165
180,794,486,I don't get it and I don't need to.,1632840291166
181,179,34,"Ohh yea, you gotta get schwifty.",1632840291166
182,55,926,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1632840291167
183,356,264,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1632840291167
184,865,225,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1632840291168
185,354,33,"You're our boy dog, don't even trip.",1632840291168
186,255,196,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1632840291169
187,982,157,HI! I'M MR MEESEEKS! LOOK AT ME!,1632840291170
188,881,308,"That's the difference between you and me, Morty. I never go back to the carpet store.",1632840291170
189,755,784,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1632840291171
190,110,430,I'm the devil. What should I do when I fail? Give myself an ice cream?,1632840291171
191,605,817,That just sounds like slavery with extra steps.,1632840291172
192,935,877,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1632840291172
193,567,5,This sounds like something The One True Morty might say.,1632840291173
194,421,540,"You're like Hitler, except...Hitler cared about Germany, or something.",1632840291173
195,997,417,Can somebody just let me out of here? If I die in a cage I lose a bet.,1632840291174
196,990,469,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1632840291174
197,99,310,Having a family doesn't mean that you stop being an individual.,1632840291175
198,9,557,"I want that Mulan McNugget sauce, Morty!",1632840291175
199,86,768,"Little tip, Morty. Never clean DNA vials with your spit.",1632840291176
200,171,431,Don’t even trip dawg.,1632840291176
201,542,335,Don’t even trip dawg.,1632840291177
202,381,868,Yo! What up my glip glops!,1632840291177
203,160,92,"Aw, c'mon Rick. That doesn't seem so bad.",1632840291178
204,162,161,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291178
205,251,438,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1632840291179
206,185,657,"Aww, gee, you got me there Rick.",1632840291179
207,49,478,"This isn't Game of Thrones, Morty.",1632840291180
208,474,310,I like what you got.,1632840291180
209,962,402,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1632840291181
210,981,693,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291181
211,485,173,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291182
212,683,447,Can somebody just let me out of here? If I die in a cage I lose a bet.,1632840291182
213,738,312,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291183
214,76,239,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1632840291183
215,540,136,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1632840291184
216,974,31,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1632840291184
217,623,623,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1632840291185
218,850,701,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1632840291185
219,900,336,"Little tip, Morty. Never clean DNA vials with your spit.",1632840291186
220,800,89,"Great, now I have to take over an entire planet because of your stupid boobs.",1632840291186
221,226,542,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291186
222,955,947,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1632840291187
223,64,934,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1632840291187
224,327,727,"Oh Summer, haha first race war, huh?",1632840291188
225,772,258,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1632840291188
226,941,294,"I want that Mulan McNugget sauce, Morty!",1632840291189
227,298,568,"Little tip, Morty. Never clean DNA vials with your spit.",1632840291189
228,496,676,Don’t even trip dawg.,1632840291190
229,293,420,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1632840291190
230,653,761,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1632840291191
231,422,574,"Great, now I have to take over an entire planet because of your stupid boobs.",1632840291191
232,750,344,"Go home and drink, grandpa.",1632840291192
233,280,326,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291192
234,530,206,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1632840291193
235,104,895,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291193
236,317,356,Yo! What up my glip glops!,1632840291194
237,945,99,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1632840291194
238,230,48,"Oh Summer, haha first race war, huh?",1632840291195
239,270,780,"Go home and drink, grandpa.",1632840291195
240,698,351,Having a family doesn't mean that you stop being an individual.,1632840291196
241,345,240,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1632840291196
242,507,635,"You're our boy dog, don't even trip.",1632840291197
243,405,811,"Go home and drink, grandpa.",1632840291197
244,245,972,Pluto's a planet.,1632840291198
245,977,162,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291198
246,597,868,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1632840291199
247,609,258,This sounds like something The One True Morty might say.,1632840291199
248,414,150,"Where are my testicles, Summer?",1632840291200
249,152,120,"You're like Hitler, except...Hitler cared about Germany, or something.",1632840291200
250,966,518,"You're our boy dog, don't even trip.",1632840291201
251,484,436,Weddings are basically funerals with cake.,1632840291201
252,400,152,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1632840291201
253,72,205,"Aw, c'mon Rick. That doesn't seem so bad.",1632840291202
254,491,846,"Go home and drink, grandpa.",1632840291202
255,137,151,"This isn't Game of Thrones, Morty.",1632840291203
256,589,70,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1632840291203
257,516,515,Having a family doesn't mean that you stop being an individual.,1632840291204
258,880,346,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1632840291204
259,433,733,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1632840291205
260,111,622,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1632840291205
261,496,135,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1632840291206
262,173,180,"You're our boy dog, don't even trip.",1632840291206
263,691,682,"Ohh yea, you gotta get schwifty.",1632840291207
264,613,201,Yo! What up my glip glops!,1632840291207
265,492,538,Yo! What up my glip glops!,1632840291208
266,67,747,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1632840291208
267,190,790,Keep Summer safe.,1632840291208
268,485,132,"You're our boy dog, don't even trip.",1632840291209
269,648,344,"You're like Hitler, except...Hitler cared about Germany, or something.",1632840291209
270,11,613,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291210
271,203,778,"That's the difference between you and me, Morty. I never go back to the carpet store.",1632840291210
272,15,508,"Little tip, Morty. Never clean DNA vials with your spit.",1632840291211
273,295,575,"Aww, gee, you got me there Rick.",1632840291211
274,5,819,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1632840291212
275,468,405,"Go home and drink, grandpa.",1632840291212
276,996,964,"I want that Mulan McNugget sauce, Morty!",1632840291213
277,381,960,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291213
278,987,607,I like what you got.,1632840291214
279,127,117,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1632840291214
280,492,218,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1632840291214
281,159,620,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1632840291215
282,499,240,"Hello Jerry, come to rub my face in urine again?",1632840291215
283,153,629,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1632840291216
284,284,265,Pluto's a planet.,1632840291216
285,707,700,"Little tip, Morty. Never clean DNA vials with your spit.",1632840291217
286,79,10,I'm the devil. What should I do when I fail? Give myself an ice cream?,1632840291217
287,17,863,"Aw, c'mon Rick. That doesn't seem so bad.",1632840291218
288,910,113,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1632840291218
289,882,712,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1632840291219
290,296,607,WUBBA LUBBA DUB DUBS!!!,1632840291219
291,364,948,"Aww, gee, you got me there Rick.",1632840291220
292,863,288,"This isn't Game of Thrones, Morty.",1632840291220
293,77,296,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291220
294,469,122,"I want that Mulan McNugget sauce, Morty!",1632840291221
295,873,238,That just sounds like slavery with extra steps.,1632840291222
296,871,611,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1632840291222
297,674,490,"That's the difference between you and me, Morty. I never go back to the carpet store.",1632840291223
298,44,941,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1632840291223
299,593,822,This sounds like something The One True Morty might say.,1632840291224
300,733,273,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1632840291224
301,229,495,"Great, now I have to take over an entire planet because of your stupid boobs.",1632840291225
302,454,234,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1632840291225
