id,room_id,user_id
1243,73,621
1244,73,308
1245,73,699
1246,73,134
1247,73,704
1248,73,395
1249,73,109
1250,73,158
1251,73,615
1252,73,250
1253,73,847
1254,73,862
1255,73,908
1256,74,346
1257,74,166
1258,74,764
1259,74,344
1260,74,306
1261,74,485
1262,74,543
1263,74,454
1264,75,405
1265,75,795
1266,75,182
1267,75,158
1268,75,294
1269,75,376
1270,75,895
1271,75,498
1272,75,234
1273,75,137
1274,75,789
1275,75,267
1276,75,815
1277,75,538
1278,75,102
1279,75,289
1280,75,699
1281,75,554
1282,75,991
1283,75,96
1284,75,80
1285,76,275
1286,76,758
1287,76,709
1288,76,975
1289,76,777
1290,76,566
1291,76,226
1292,76,169
1293,76,986
1294,76,359
1295,76,130
1296,76,239
1297,76,113
1298,76,356
1299,76,729
1300,76,867
1301,76,430
1302,76,706
1303,76,536
1304,76,820
1305,76,865
1306,76,165
1307,77,823
1308,77,265
1309,77,421
1310,77,962
1311,77,747
1312,77,119
1313,77,992
1314,77,321
1315,78,603
1316,78,125
1317,78,564
1318,78,290
1319,78,355
1320,78,246
1321,78,190
1322,78,386
1323,78,53
1324,78,514
1325,78,499
1326,78,876
1327,78,177
1328,78,784
1329,78,313
1330,78,828
1331,78,563
1332,78,110
1333,78,438
1334,78,974
1335,78,537
1336,79,979
1337,79,274
1338,79,142
1339,79,644
1340,79,550
1341,79,444
1342,79,839
1343,80,830
1344,80,676
1345,80,463
1346,80,217
1347,80,788
1348,80,301
1349,81,586
1350,81,747
1351,81,477
1352,81,921
1353,81,531
1354,81,848
1355,81,513
1356,81,70
1357,81,543
1358,81,945
1359,81,939
1360,81,27
1361,81,990
1362,81,79
1363,81,370
1364,81,268
1365,81,247
1366,81,287
1367,81,935
1368,81,139
1369,81,335
1370,81,582
1371,81,242
1372,81,46
1373,81,300
1374,82,107
1375,82,760
1376,82,76
1377,82,20
1378,82,958
1379,82,356
1380,82,135
1381,82,999
1382,82,821
1383,82,721
1384,82,949
1385,82,415
1386,82,238
1387,82,498
1388,82,114
1389,82,377
1390,83,178
1391,83,424
1392,83,968
1393,83,338
1394,83,813
1395,83,836
1396,83,399
1397,83,154
1398,83,444
1399,83,948
1400,83,282
1401,83,242
1402,83,505
1403,84,195
1404,84,454
1405,84,426
1406,84,465
1407,84,653
1408,85,592
1409,85,88
1410,85,514
1411,85,569
1412,85,21
1413,85,976
1414,85,779
1415,85,282
1416,85,452
1417,85,934
1418,85,362
1419,85,93
1420,85,527
1421,85,896
1422,85,379
1423,85,901
1424,85,237
1425,85,954
1426,85,80
1427,85,376
1428,85,822
1429,85,925
1430,85,803
1431,85,190
1432,85,877
1433,85,988
1434,85,397
1435,85,8
1436,85,117
1437,85,769
1438,86,620
1439,86,112
1440,86,191
1441,86,892
1442,86,305
1443,86,386
1444,86,609
1445,86,827
1446,86,661
1447,86,174
1448,86,471
1449,86,886
1450,86,53
1451,87,366
1452,87,449
1453,87,445
1454,87,578
1455,87,151
1456,87,517
1457,87,410
1458,87,394
1459,87,185
1460,87,297
1461,87,400
1462,87,483
1463,87,677
1464,87,808
1465,87,308
1466,87,888
1467,87,419
1468,87,388
1469,87,750
1470,87,273
1471,88,86
1472,88,242
1473,88,776
1474,88,126
1475,88,348
1476,88,47
1477,88,797
1478,88,399
1479,88,375
1480,88,41
1481,88,493
1482,88,332
1483,88,722
1484,88,825
1485,88,803
1486,88,977
1487,88,688
1488,88,121
1489,88,226
1490,88,922
1491,88,199
1492,88,816
1493,88,2
1494,89,995
1495,89,814
1496,89,953
1497,89,755
1498,89,363
1499,89,76
1500,89,749
1501,89,802
1502,89,728
1503,89,269
1504,89,227
1505,89,646
1506,89,807
1507,90,676
1508,90,532
1509,90,3
1510,90,3
1511,90,792
1512,90,97
1513,90,698
1514,90,948
1515,90,569
1516,91,708
1517,91,171
1518,91,3
1519,91,506
1520,91,379
1521,91,241
1522,91,375
1523,91,473
1524,91,766
1525,91,746
1526,91,440
1527,91,266
1528,91,1
1529,91,65
1530,91,945
1531,91,999
1532,91,622
1533,92,494
1534,92,194
1535,92,769
1536,92,843
1537,92,766
1538,92,610
1539,92,676
1540,92,577
1541,92,913
1542,92,853
1543,92,96
1544,92,306
1545,92,850
1546,92,464
1547,92,441
1548,92,852
1549,92,635
1550,92,897
1551,92,166
1552,92,755
1553,92,921
1554,92,521
1555,92,504
1556,93,677
1557,93,987
1558,93,437
1559,93,294
1560,93,646
1561,93,611
1562,93,524
1563,93,948
1564,93,990
1565,93,827
1566,93,107
1567,93,310
1568,93,442
1569,93,388
1570,93,553
1571,93,568
1572,93,933
1573,93,279
1574,93,858
1575,93,405
1576,93,643
1577,93,934
1578,94,998
1579,94,135
1580,94,28
1581,94,545
1582,94,402
1583,94,514
1584,94,712
1585,94,79
1586,94,289
1587,94,131
1588,94,298
1589,94,822
1590,94,643
1591,94,756
1592,94,673
1593,94,114
1594,94,458
1595,94,404
1596,94,557
1597,94,671
1598,94,160
1599,94,244
1600,95,394
1601,95,46
1602,95,549
1603,95,380
1604,95,271
1605,95,900
1606,95,842
1607,95,671
1608,95,217
1609,95,21
1610,95,117
1611,95,906
1612,95,544
1613,95,935
1614,95,838
1615,95,172
1616,95,596
1617,95,207
1618,95,371
1619,95,259
1620,95,745
1621,96,646
1622,96,458
1623,96,637
1624,96,842
1625,96,33
1626,96,46
1627,96,484
1628,96,981
1629,96,901
1630,96,384
1631,96,414
1632,96,538
1633,96,536
1634,96,392
1635,96,846
1636,96,326
1637,96,312
1638,97,397
1639,97,673
1640,97,436
1641,97,336
1642,98,712
1643,98,534
1644,98,190
1645,98,871
1646,98,70
1647,98,506
1648,98,816
1649,98,799
1650,98,963
1651,98,346
1652,98,860
1653,98,923
1654,98,698
1655,98,940
1656,98,123
1657,98,249
1658,98,781
1659,98,825
1660,98,476
1661,98,1
1662,98,993
1663,98,866
1664,98,103
1665,98,616
1666,99,10
1667,99,853
1668,99,959
1669,99,700
1670,99,867
1671,99,69
1672,99,172
1673,99,899
1674,99,462
1675,99,638
1676,99,628
1677,99,841
1678,99,634
1679,99,112
1680,99,817
1681,99,512
1682,100,978
1683,100,231
1684,100,925
1685,101,311
1686,101,792
1687,101,255
1688,101,489
1689,101,540
1690,101,339
1691,101,937
1692,101,862
1693,101,925
1694,101,432
1695,101,13
1696,101,153
1697,101,93
1698,101,431
1699,101,212
1700,101,635
1701,101,204
1702,101,524
1703,101,279
1704,101,386
1705,101,843
1706,101,355
1707,102,965
1708,102,54
1709,102,372
1710,102,622
1711,102,428
1712,102,341
1713,102,249
1714,102,755
1715,102,341
1716,102,221
1717,102,993
1718,102,944
1719,102,565
1720,102,831
1721,102,497
1722,102,441
1723,102,894
1724,102,273
1725,103,604
1726,103,433
1727,103,680
1728,103,531
1729,103,896
1730,103,136
1731,103,404
1732,103,295
1733,103,484
1734,103,672
1735,103,96
1736,103,821
1737,103,2
1738,103,174
1739,103,632
1740,103,101
1741,103,569
1742,103,790
1743,103,187
1744,103,702
1745,103,881
1746,103,408
1747,103,775
1748,103,504
1749,103,359
1750,103,56
1751,103,756
1752,103,545
1753,103,570
1754,104,643
1755,104,889
1756,104,962
1757,104,990
1758,104,312
1759,104,146
1760,104,891
1761,104,956
1762,104,496
1763,104,913
1764,105,954
1765,105,926
1766,105,787
1767,105,133
1768,105,318
1769,105,713
1770,105,850
1771,105,103
1772,105,10
1773,105,815
1774,105,561
1775,105,459
1776,105,713
1777,105,49
1778,105,339
1779,105,382
1780,105,943
1781,105,995
1782,105,405
1783,105,891
1784,105,795
1785,105,40
1786,105,491
1787,105,865
1788,105,875
1789,105,39
1790,105,435
1791,105,5
1792,105,53
1793,105,620
1794,106,785
1795,106,805
1796,106,238
1797,106,491
1798,106,329
1799,106,289
1800,106,315
1801,106,254
1802,106,663
1803,106,557
1804,106,279
1805,106,504
1806,106,359
1807,106,442
1808,106,496
1809,106,159
1810,106,82
1811,106,495
1812,106,428
1813,106,60
1814,106,205
1815,107,543
1816,107,4
1817,107,347
1818,107,112
1819,107,74
1820,107,182
1821,107,750
1822,107,501
1823,107,205
1824,107,311
1825,108,280
1826,108,979
1827,108,808
1828,108,69
1829,108,219
1830,108,249
1831,108,651
1832,108,52
1833,108,81
1834,108,149
1835,108,297
1836,108,380
1837,108,125
1838,108,335
1839,108,151
1840,108,247
1841,108,565
1842,108,103
1843,108,744
1844,108,648
1845,108,498
1846,109,660
1847,109,468
1848,109,660
1849,109,128
1850,109,307
1851,109,190
1852,109,194
1853,109,34
1854,109,21
1855,109,476
1856,109,685
1857,109,652
1858,109,152
1859,109,696
1860,109,857
1861,110,909
1862,110,894
1863,110,307
1864,110,608
1865,110,179
1866,111,510
1867,111,816
1868,111,967
1869,111,729
1870,111,949
1871,112,229
1872,112,224
1873,112,328
1874,112,762
1875,112,796
1876,112,491
1877,112,761
1878,112,545
1879,112,590
1880,112,408
1881,112,171
1882,112,721
1883,112,473
1884,112,994
1885,112,410
1886,112,359
1887,112,633
1888,112,514
1889,112,921
1890,113,872
1891,113,683
1892,113,752
1893,113,632
1894,113,814
1895,113,723
1896,113,346
1897,113,577
1898,113,889
1899,113,671
1900,113,180
1901,113,199
1902,113,506
1903,113,779
1904,113,646
1905,113,208
1906,113,54
1907,114,265
1908,114,438
1909,114,151
1910,114,529
1911,115,708
1912,115,653
1913,115,287
1914,115,265
1915,115,111
1916,115,102
1917,115,760
1918,116,195
1919,116,78
1920,116,730
1921,116,196
1922,116,934
1923,116,576
1924,116,64
1925,116,137
1926,116,922
1927,116,460
1928,116,970
1929,116,796
1930,116,369
1931,116,135
1932,116,260
1933,116,684
1934,116,772
1935,116,327
1936,117,36
1937,117,564
1938,117,579
1939,117,645
1940,117,228
1941,117,383
1942,117,425
1943,117,857
1944,117,130
1945,117,253
1946,117,154
1947,117,755
1948,117,79
1949,117,612
1950,117,333
1951,117,858
1952,117,437
1953,117,989
1954,117,258
1955,117,991
1956,117,135
1957,117,625
1958,117,617
1959,117,765
1960,118,692
1961,118,1
1962,118,789
1963,118,285
1964,118,616
1965,118,538
1966,118,153
1967,119,230
1968,119,757
1969,119,716
1970,119,744
1971,119,452
1972,119,501
1973,120,14
1974,120,737
1975,120,175
1976,120,772
1977,120,698
1978,120,647
1979,120,519
1980,120,606
1981,120,344
1982,120,76
1983,120,88
1984,120,204
1985,120,510
1986,120,309
1987,120,173
1988,120,870
1989,120,214
1990,120,796
1991,120,313
1992,120,647
1993,120,218
1994,120,484
1995,120,627
1996,120,837
1997,120,25
1998,120,248
1999,120,865
2000,120,549
2001,120,762
2002,120,949
2003,121,589
2004,121,990
2005,121,325
2006,122,866
2007,122,702
2008,122,885
2009,122,503
2010,122,407
2011,122,780
2012,123,338
2013,123,88
2014,123,30
2015,123,3
2016,123,203
2017,123,104
2018,123,977
2019,123,564
2020,123,550
2021,123,918
2022,123,610
2023,123,538
2024,123,177
2025,123,120
2026,123,97
2027,123,868
2028,124,555
2029,124,555
2030,124,294
2031,124,785
2032,124,271
2033,124,924
2034,124,383
2035,124,680
2036,124,643
2037,124,13
2038,124,552
2039,124,785
2040,124,606
2041,124,696
2042,124,522
2043,124,506
2044,124,652
2045,124,477
2046,124,378
2047,124,652
2048,124,818
2049,124,367
2050,124,540
2051,124,533
2052,124,882
2053,124,592
2054,124,366
2055,125,324
2056,125,306
2057,125,370
2058,125,812
2059,125,333
2060,125,452
2061,125,791
2062,125,275
2063,125,850
2064,125,561
2065,125,55
2066,126,132
2067,126,905
2068,126,594
2069,126,467
2070,126,130
2071,126,916
2072,126,128
2073,127,458
2074,127,306
2075,127,564
2076,127,132
2077,127,80
2078,127,551
2079,127,19
2080,127,177
2081,127,638
2082,127,289
2083,127,701
2084,127,311
2085,127,562
2086,127,628
2087,127,204
2088,128,471
2089,128,943
2090,128,305
2091,128,296
2092,128,295
2093,128,819
2094,128,274
2095,128,235
2096,128,646
2097,128,582
2098,128,612
2099,129,589
2100,129,394
2101,129,560
2102,129,53
2103,129,484
2104,129,24
2105,129,984
2106,129,781
2107,129,606
2108,129,495
2109,129,148
2110,129,25
2111,129,374
2112,129,323
2113,129,914
2114,129,696
2115,130,354
2116,130,45
2117,130,543
2118,130,993
2119,130,83
2120,130,3
2121,130,670
2122,130,509
2123,130,834
2124,130,23
2125,130,33
2126,130,868
2127,130,77
2128,130,195
2129,130,495
2130,130,918
2131,131,979
2132,131,835
2133,131,868
2134,131,973
2135,131,303
2136,131,348
2137,131,315
2138,131,490
2139,131,777
