id,room_id,user_id
935,57,633
936,57,481
937,57,947
938,57,45
939,57,517
940,57,277
941,57,817
942,57,799
943,57,955
944,57,953
945,57,255
946,58,624
947,58,444
948,58,243
949,58,201
950,58,282
951,58,457
952,58,366
953,58,249
954,58,305
955,58,969
956,58,125
957,58,438
958,58,616
959,58,938
960,58,391
961,58,498
962,58,630
963,59,206
964,59,776
965,59,509
966,59,901
967,59,606
968,59,771
969,59,904
970,59,678
971,59,762
972,59,119
973,59,339
974,59,36
975,59,984
976,59,735
977,59,795
978,59,790
979,59,429
980,59,886
981,59,334
982,59,21
983,59,826
984,59,88
985,59,135
986,59,765
987,59,19
988,59,48
989,59,595
990,59,831
991,59,891
992,59,343
993,60,513
994,60,274
995,60,68
996,60,118
997,60,717
998,60,922
999,60,257
1000,60,71
1001,60,290
1002,60,392
1003,60,786
1004,60,722
1005,60,564
1006,60,721
1007,60,64
1008,60,370
1009,60,547
1010,60,259
1011,60,399
1012,60,702
1013,60,777
1014,60,627
1015,60,392
1016,60,557
1017,61,357
1018,61,4
1019,61,90
1020,62,321
1021,62,65
1022,62,833
1023,62,616
1024,62,302
1025,62,371
1026,62,422
1027,62,32
1028,62,711
1029,62,904
1030,62,29
1031,63,828
1032,63,537
1033,63,128
1034,63,882
1035,63,136
1036,63,728
1037,63,559
1038,63,776
1039,63,631
1040,63,226
1041,63,702
1042,63,70
1043,63,235
1044,63,485
1045,63,242
1046,63,432
1047,63,7
1048,63,553
1049,63,462
1050,63,303
1051,63,223
1052,63,347
1053,63,355
1054,63,80
1055,63,858
1056,63,857
1057,63,151
1058,63,573
1059,63,547
1060,64,551
1061,64,443
1062,64,774
1063,64,302
1064,64,1
1065,64,192
1066,64,681
1067,64,766
1068,64,276
1069,64,155
1070,64,925
1071,64,431
1072,64,154
1073,64,204
1074,64,955
1075,64,845
1076,64,36
1077,64,228
1078,64,497
1079,64,369
1080,64,932
1081,64,36
1082,64,783
1083,64,720
1084,64,407
1085,64,226
1086,64,957
1087,65,936
1088,65,854
1089,65,512
1090,65,639
1091,65,747
1092,66,847
1093,66,599
1094,66,934
1095,66,627
1096,66,103
1097,66,863
1098,66,252
1099,66,487
1100,66,818
1101,66,299
1102,66,543
1103,66,981
1104,66,109
1105,66,403
1106,66,848
1107,66,786
1108,66,135
1109,66,590
1110,66,778
1111,66,682
1112,66,293
1113,66,179
1114,67,748
1115,67,677
1116,67,437
1117,67,657
1118,68,69
1119,68,643
1120,68,2
1121,68,800
1122,68,463
1123,68,933
1124,68,869
1125,68,161
1126,68,282
1127,68,890
1128,68,661
1129,68,957
1130,68,377
1131,68,248
1132,68,850
1133,69,182
1134,69,568
1135,69,941
1136,69,888
1137,69,13
1138,69,591
1139,69,520
1140,69,715
1141,69,702
1142,70,996
1143,70,145
1144,70,716
1145,70,639
1146,70,825
1147,70,458
1148,70,828
1149,70,861
1150,70,593
1151,70,219
1152,70,147
1153,70,880
1154,70,535
1155,70,924
1156,70,364
1157,71,891
1158,71,87
1159,71,445
1160,71,207
1161,71,42
1162,71,384
1163,71,255
1164,72,622
1165,72,621
1166,72,860
1167,72,133
1168,72,922
1169,72,104
1170,72,620
1171,72,362
1172,72,513
1173,72,868
1174,72,782
1175,73,547
1176,73,147
1177,73,183
1178,73,403
1179,73,85
1180,73,497
1181,73,101
1182,73,500
1183,73,618
1184,73,963
1185,73,399
1186,74,373
1187,74,832
1188,74,999
1189,74,449
1190,74,617
1191,74,407
1192,74,647
1193,74,883
1194,74,501
1195,74,201
1196,74,971
1197,74,911
1198,74,790
1199,74,47
1200,74,999
1201,74,450
1202,74,271
1203,74,872
1204,74,400
1205,74,684
1206,74,591
1207,74,853
1208,74,642
1209,74,20
1210,74,993
1211,74,11
1212,74,481
1213,75,309
1214,75,811
1215,75,930
1216,75,449
1217,75,281
1218,75,678
1219,75,166
1220,75,268
1221,75,529
1222,75,421
1223,75,624
1224,75,804
1225,75,125
1226,75,325
1227,75,671
1228,75,326
1229,75,427
1230,75,328
1231,76,631
1232,76,134
1233,76,377
1234,76,73
1235,77,724
1236,77,591
1237,78,864
1238,78,786
1239,78,913
1240,78,786
1241,78,806
1242,78,187
1243,78,772
1244,78,126
1245,78,90
1246,78,572
1247,78,22
1248,78,394
1249,78,142
1250,79,554
1251,79,540
1252,79,404
1253,79,73
1254,79,719
1255,79,541
1256,79,984
1257,79,798
1258,79,510
1259,79,252
1260,79,435
1261,79,232
1262,79,314
1263,79,579
1264,79,885
1265,79,273
1266,79,504
1267,79,498
1268,79,220
1269,79,968
1270,79,38
1271,79,697
1272,79,774
1273,79,736
1274,79,504
1275,79,447
1276,79,331
1277,79,305
1278,79,237
1279,79,773
1280,80,539
1281,80,519
1282,80,917
1283,80,908
1284,80,685
1285,81,243
1286,81,249
1287,81,596
1288,81,770
1289,81,626
1290,81,738
1291,81,301
1292,81,211
1293,81,820
1294,81,622
1295,81,575
1296,81,188
1297,81,326
1298,81,638
1299,81,443
1300,81,947
1301,81,555
1302,81,750
1303,81,929
1304,81,241
1305,81,116
1306,81,681
1307,81,641
1308,81,632
1309,81,88
1310,81,224
1311,81,367
1312,81,512
1313,82,886
1314,82,849
1315,82,985
1316,82,482
1317,82,107
1318,82,454
1319,82,992
1320,82,670
1321,82,986
1322,82,120
1323,82,929
1324,82,170
1325,82,265
1326,82,888
1327,82,202
1328,83,792
1329,83,768
1330,83,490
1331,83,457
1332,83,319
1333,83,272
1334,83,88
1335,84,719
1336,84,369
1337,84,520
1338,84,976
1339,85,807
1340,85,624
1341,86,157
1342,86,379
1343,86,199
1344,86,754
1345,86,492
1346,86,62
1347,86,241
1348,86,12
1349,86,619
1350,86,234
1351,86,487
1352,86,536
1353,86,36
1354,86,927
1355,86,228
1356,86,842
1357,86,908
1358,86,248
1359,86,665
1360,86,15
1361,86,595
1362,86,109
1363,86,69
1364,86,557
1365,86,274
1366,86,929
1367,86,863
1368,86,571
1369,86,331
1370,87,469
1371,87,814
1372,87,205
1373,87,769
1374,88,169
1375,88,805
1376,88,277
1377,88,588
1378,88,675
1379,88,566
1380,88,958
1381,88,753
1382,88,233
1383,88,543
1384,88,170
1385,88,795
1386,88,449
1387,88,868
1388,88,84
1389,88,299
1390,89,775
1391,89,203
1392,90,101
1393,90,662
1394,90,57
1395,90,638
1396,90,101
1397,90,793
1398,90,679
1399,90,448
1400,90,320
1401,90,707
1402,90,422
1403,90,434
1404,90,121
1405,90,161
1406,90,37
1407,90,207
1408,90,378
1409,90,413
1410,90,428
1411,90,847
1412,90,257
1413,90,934
1414,90,21
1415,90,934
1416,90,153
1417,90,484
1418,90,633
1419,90,689
1420,90,623
1421,90,682
1422,91,601
1423,91,470
1424,91,594
1425,91,860
1426,91,736
1427,92,627
1428,92,108
1429,92,419
1430,92,629
1431,92,717
1432,92,457
1433,92,548
1434,92,876
1435,92,995
1436,92,770
1437,92,835
1438,92,830
1439,92,593
1440,92,259
1441,92,211
1442,92,88
1443,92,565
1444,92,79
1445,92,146
1446,92,882
1447,92,303
1448,92,330
1449,93,182
1450,93,848
1451,93,284
1452,93,138
1453,93,463
1454,93,867
1455,93,236
1456,93,767
1457,94,544
1458,94,318
1459,94,503
1460,94,673
1461,95,68
1462,95,308
1463,95,673
1464,95,496
1465,95,518
1466,95,326
1467,95,10
1468,95,231
1469,95,41
1470,95,802
1471,95,615
1472,95,439
1473,95,953
1474,95,984
1475,95,268
1476,96,107
1477,96,455
1478,96,557
1479,96,662
1480,96,690
1481,96,313
1482,96,42
1483,96,714
1484,97,530
1485,97,747
1486,97,952
1487,97,807
1488,97,357
1489,97,99
1490,97,320
1491,97,17
1492,97,251
1493,98,608
1494,98,827
1495,98,160
1496,98,902
1497,98,667
1498,98,731
1499,98,346
1500,98,30
1501,98,693
1502,98,621
1503,99,226
1504,99,897
1505,99,619
1506,99,322
1507,99,227
1508,99,150
1509,99,274
1510,99,941
1511,99,51
1512,99,511
1513,99,51
1514,99,638
1515,99,263
1516,99,270
1517,99,788
1518,99,989
1519,99,836
1520,99,725
1521,99,362
1522,99,265
1523,99,435
1524,100,54
1525,100,762
1526,100,159
1527,100,281
1528,100,121
1529,100,182
1530,100,237
1531,100,564
1532,100,890
1533,100,195
1534,100,459
1535,100,321
1536,100,587
1537,100,959
1538,100,760
1539,100,563
1540,101,923
1541,101,681
1542,101,19
1543,101,666
1544,101,431
1545,101,489
1546,101,264
1547,101,837
1548,101,608
1549,101,606
1550,101,455
1551,101,490
1552,101,398
1553,101,761
1554,101,581
1555,101,892
1556,101,476
1557,101,276
1558,101,534
1559,101,948
1560,101,558
1561,101,683
1562,101,999
1563,101,131
1564,102,528
1565,102,679
1566,102,873
1567,102,908
1568,102,925
1569,102,304
1570,102,895
1571,102,668
1572,102,544
1573,102,93
1574,102,821
1575,102,168
1576,102,392
1577,102,383
1578,102,24
1579,102,316
1580,102,888
1581,102,195
1582,103,269
1583,103,599
1584,103,315
1585,103,706
1586,103,794
1587,103,823
1588,103,288
1589,103,69
1590,103,848
1591,103,857
1592,103,566
1593,103,704
1594,103,992
1595,103,483
1596,103,815
1597,103,316
1598,104,168
1599,104,788
1600,104,764
1601,104,85
1602,105,221
1603,105,113
1604,105,918
1605,105,309
1606,105,857
1607,105,732
1608,105,660
1609,105,83
1610,105,932
1611,105,889
1612,105,506
1613,105,139
1614,105,250
1615,105,853
1616,105,389
1617,105,565
1618,105,539
1619,105,571
1620,105,904
1621,105,46
1622,105,618
1623,105,31
1624,106,104
1625,106,765
1626,106,969
1627,106,438
1628,106,993
1629,106,386
1630,106,40
1631,106,580
1632,106,827
1633,106,720
1634,106,237
1635,106,317
1636,106,571
1637,106,611
1638,106,395
1639,106,935
1640,106,163
1641,106,995
1642,106,375
1643,106,985
1644,106,40
1645,106,590
1646,107,362
1647,107,5
1648,107,381
1649,107,232
1650,107,474
1651,107,920
1652,107,21
1653,107,265
1654,107,31
1655,107,146
1656,107,545
1657,107,679
1658,107,698
1659,107,829
1660,107,420
1661,107,370
1662,107,138
1663,107,456
1664,107,968
1665,108,467
1666,108,300
1667,108,443
1668,108,727
1669,108,295
1670,108,337
1671,108,164
1672,108,262
1673,108,761
1674,108,652
1675,108,105
1676,108,439
1677,108,473
1678,108,480
1679,108,677
1680,108,54
1681,108,483
1682,109,570
1683,109,889
1684,109,835
1685,109,152
1686,109,439
1687,109,364
1688,109,279
1689,109,97
1690,109,826
1691,109,65
1692,109,849
1693,109,488
1694,109,205
1695,110,948
1696,110,344
1697,110,234
1698,110,70
1699,110,791
1700,110,382
1701,110,37
1702,110,761
1703,110,214
1704,110,551
1705,110,741
1706,110,330
1707,110,446
1708,110,121
1709,110,864
1710,110,1
1711,110,354
1712,110,649
1713,110,966
1714,110,167
1715,110,295
1716,110,174
1717,111,761
1718,111,455
1719,111,629
1720,111,572
1721,111,543
1722,111,437
1723,111,797
1724,111,779
1725,111,533
1726,111,7
1727,111,58
1728,111,298
1729,111,757
1730,111,58
1731,111,117
1732,111,352
1733,111,952
1734,111,527
1735,112,292
1736,112,878
1737,112,240
1738,112,232
1739,112,964
1740,112,954
1741,112,92
1742,112,765
1743,112,763
1744,112,977
1745,112,210
1746,112,730
1747,112,214
1748,112,603
1749,112,629
1750,112,967
1751,112,325
1752,112,222
1753,112,600
1754,112,241
1755,112,834
1756,112,691
1757,112,573
1758,112,528
1759,112,952
1760,112,68
1761,112,76
1762,112,951
1763,112,999
1764,113,887
1765,113,725
1766,113,221
1767,113,712
1768,113,534
1769,113,344
1770,113,631
1771,113,327
1772,113,365
1773,113,723
1774,113,466
1775,113,209
1776,113,794
1777,113,697
1778,113,922
1779,113,246
1780,113,31
1781,114,30
1782,114,521
1783,114,629
1784,114,326
1785,114,11
1786,114,149
1787,114,422
1788,114,237
1789,114,571
1790,114,316
1791,114,590
1792,114,483
1793,114,925
1794,114,754
1795,115,221
1796,115,133
1797,115,811
1798,115,769
1799,115,919
1800,115,411
1801,115,717
1802,115,810
1803,115,318
1804,115,298
1805,115,959
1806,115,105
1807,115,460
1808,115,119
1809,115,23
1810,115,820
1811,115,243
1812,115,120
1813,115,601
1814,115,474
1815,116,539
1816,116,168
1817,116,607
1818,116,139
1819,116,796
1820,116,101
1821,116,879
1822,116,420
1823,116,503
1824,116,549
1825,116,997
1826,116,110
1827,116,654
1828,116,770
1829,116,953
1830,116,937
1831,116,570
1832,116,56
1833,116,167
1834,116,806
1835,116,546
1836,116,331
1837,116,722
1838,116,71
1839,116,125
1840,116,761
1841,116,281
1842,116,596
1843,116,827
1844,116,61
1845,117,333
1846,117,713
1847,117,72
1848,118,462
1849,118,763
1850,118,408
1851,118,184
1852,118,544
1853,118,85
1854,118,496
1855,118,51
1856,118,382
1857,118,552
1858,118,870
1859,118,199
1860,118,854
1861,118,752
1862,119,342
1863,119,519
1864,119,420
1865,119,98
1866,119,116
1867,119,728
1868,119,430
1869,119,462
1870,119,294
1871,119,779
1872,119,266
1873,119,765
1874,119,345
1875,119,153
1876,119,589
1877,119,854
1878,119,319
1879,119,666
1880,119,202
1881,120,616
1882,120,731
1883,120,114
1884,120,820
1885,120,236
1886,120,315
1887,120,984
1888,120,367
1889,120,541
1890,120,791
1891,120,180
1892,120,924
1893,120,79
1894,120,761
1895,120,399
1896,120,333
1897,120,532
1898,120,256
1899,120,163
1900,120,550
1901,120,662
1902,120,358
1903,121,838
1904,121,837
1905,121,429
1906,122,537
1907,122,61
1908,122,531
1909,122,271
1910,122,202
1911,122,904
1912,122,596
1913,122,881
1914,122,860
1915,122,605
1916,122,731
1917,122,391
1918,122,77
1919,122,402
1920,122,588
1921,122,372
1922,122,6
1923,122,195
1924,122,787
1925,122,750
1926,122,19
1927,122,176
1928,122,597
1929,122,724
1930,122,882
1931,122,671
1932,122,450
1933,122,537
1934,123,365
1935,123,922
1936,123,401
1937,123,381
1938,123,282
1939,123,101
1940,124,986
1941,124,879
1942,124,166
1943,124,844
1944,124,378
1945,124,429
1946,124,820
1947,124,109
1948,124,681
1949,124,176
1950,124,281
1951,124,622
1952,124,819
1953,124,334
1954,124,667
1955,124,965
1956,124,881
1957,124,22
1958,124,587
1959,124,361
1960,124,892
1961,124,940
1962,124,592
1963,124,701
1964,124,332
1965,125,567
1966,125,164
1967,125,772
1968,125,871
1969,125,88
1970,125,221
1971,125,878
1972,125,352
1973,125,775
1974,125,278
1975,125,899
1976,125,225
1977,125,6
1978,125,196
1979,126,709
1980,126,722
1981,126,648
1982,126,576
1983,126,541
1984,126,164
1985,126,281
1986,126,683
1987,126,649
1988,126,493
1989,126,247
1990,126,322
1991,126,645
1992,126,941
1993,126,503
1994,126,572
1995,126,201
1996,126,670
1997,126,627
1998,126,496
1999,126,284
2000,127,191
2001,127,430
2002,127,200
2003,127,390
2004,127,959
2005,127,402
2006,127,75
2007,127,407
2008,127,819
2009,127,694
2010,127,533
2011,127,595
2012,127,567
2013,127,10
2014,127,781
2015,127,961
2016,128,558
2017,128,20
2018,128,235
2019,128,143
2020,128,137
2021,128,206
2022,128,829
2023,128,294
2024,128,835
2025,128,815
2026,128,846
2027,128,807
2028,128,381
2029,128,693
2030,128,497
2031,128,346
2032,128,671
2033,128,983
2034,129,993
2035,129,338
2036,129,950
2037,129,725
2038,129,449
2039,129,406
2040,129,510
2041,129,604
2042,129,233
2043,129,747
2044,129,42
2045,129,635
2046,129,999
2047,129,826
2048,129,643
2049,129,501
2050,129,486
2051,129,431
2052,129,446
2053,129,625
2054,129,198
2055,129,863
2056,129,124
2057,129,832
2058,129,418
2059,129,820
2060,129,823
2061,129,564
2062,130,859
2063,130,441
2064,131,548
2065,131,416
2066,132,912
2067,132,329
2068,132,872
2069,132,844
2070,132,208
2071,132,13
2072,132,171
2073,132,746
2074,132,246
2075,132,37
2076,132,824
2077,132,295
2078,132,18
2079,132,592
2080,132,917
2081,132,94
2082,132,847
2083,132,920
2084,132,545
2085,132,261
2086,132,342
2087,132,411
2088,132,603
2089,132,796
2090,132,286
2091,132,362
2092,132,197
2093,132,832
2094,133,919
2095,133,315
2096,133,723
2097,133,67
2098,133,724
2099,133,746
2100,133,614
2101,133,627
2102,133,66
2103,134,782
2104,134,84
2105,134,525
2106,134,407
2107,134,733
2108,134,389
2109,134,24
2110,134,192
2111,134,343
2112,134,2
2113,134,151
2114,134,811
2115,134,40
2116,134,940
2117,134,19
2118,135,94
2119,135,969
2120,135,887
2121,135,311
2122,135,606
2123,135,812
2124,135,132
2125,135,273
2126,135,149
2127,135,29
2128,135,888
2129,135,456
2130,135,267
2131,135,435
2132,135,489
2133,135,564
2134,135,534
2135,135,914
2136,135,547
2137,135,270
2138,135,166
2139,136,637
